"review_id","company","product","review_text","sentiment_label"
"jake","Amazon","Electronics","i like the responsiveness Voice recognition is outstanding. Useful for setting an alarm to asking questions on the web.","somewhat positive"
"Chandra","Amazon","Electronics","Chandra Good tablet but you could find a better one in market within same price range. The one thing I don't like is the brightness , it's poor.And amazon could have given a better FaceTime camera., that's really bad.","neutral"
"OkJerry","Amazon","Electronics","Not a fan The constant bombardment of ads when I turn on my tablet is not an experience that I enjoy. I would recommend you buy ANY other than one that runs the Fire OS. For the same price you can get a cheap android tablet and do a lot more with it.","somewhat negative"
"Tj190","Amazon","Electronics","Okay This table is okay for me. But it is great for kids","somewhat negative"
"Henry","Amazon","Electronics","Not good Bad graphics. Ugly design. Good for the price. Not recommended.","somewhat negative"
"jujubri","Amazon","Electronics","love amazon kindle i have bought at least 6 people this kindle it is perfect......","very negative"
"amililli","Amazon","Electronics","NOT THERE YET..... Bought this item with high expectations of its capabilities. It would be extremely lenghty to supply full details, let me just say that technology is not there yet with AI devices like this....","somewhat negative"
"4598","Amazon","Electronics","Great display Bought this for easier reading and it meets my expectations. Great display fidelity.","somewhat positive"
"Dhappy","Amazon","Electronics","Great way to carry a book The screen is easy on the eyes. The light is always just right. Small enough to carry in a pocket or purse. Never run out of something to read.","somewhat positive"
"TIjuana","Amazon","Electronics","Good tablet for a beginner I brought the tablet for my step mom who isn't very familiar with technology. It was easy for her to operate and a great price.","somewhat positive"
"Jacky","Amazon","Electronics","Good product This e reader is very excellent.The screen is a bit small but you can accommodate.","somewhat positive"
"Rusty","Amazon","Electronics","Family loves it. Something the family always wanted. Got it as a gift for my wife. Works good. But occasionally pick up conversations. Not to thrilled about that.","somewhat positive"
"RobS","Amazon","Electronics","Working great love it This was very easy to use and set up and it's fun to have around the house","somewhat positive"
"Rookie","Amazon","Electronics","It's ok i got this tablet for traveling. Just games, reading, stuff like that so I didn't need anything fancy. It works but it lags on games and the battery life is horrible.","neutral"
"7758","Amazon","Electronics","Apps Not easy to navigate and download apps to the device","neutral"
"Herman","Amazon","Electronics","Awesome for light user Wonderful tab. Great for beginners or advanced users. I sugg st a memory chip","very positive"
"JoyL","Amazon","Electronics","Had to return this on Christmas eve day Would not take a charge, good thing i tried before wrapping it for Christmas.","very negative"
"MommyM","Amazon","Electronics","More then we expected We are super happy with the Amazon Fire. We are using it more than our DirectTv. Quality is good and user friendly.","very positive"
"pics","Amazon","Electronics","Good Tablet basic tablet Good solid tablet with ability to use mcSD cards at a great price. Only down side is Amazon interface restricts full android platform.","somewhat positive"
"disappointedauntie","Amazon","Electronics","send back did not power up...at all. I am so happy that my grand-niece wasn't here and doesn't know about this yet, she would have been crying.","very negative"
"Ren99","Amazon","Electronics","All the apps need to be updated!!! I guess it's ok...All the apps are in need of updating. Amazon won't or can't update them. There help center did nothing.","very negative"
"John007","Amazon","Electronics","It was average Purchased for my kids but it was hard to navigate and ended up with purchasing an iPad","somewhat negative"
"Carolskendel","Amazon","Electronics","Very good Love my Kendal but cannot find a case or screen saver for it.","somewhat positive"
"Vonz","Amazon","Electronics","Terrific, compact and easy to use! I read a lot, check emails and shop, that's all I want and need from a tablet and this one is awesome!","somewhat positive"
"MrJay","Amazon","Electronics","Nice little streaming device This is a very wonderful streaming product. It is fast and has numerous app capabilities. There are some flaws though. The remote sometimes doesn't work then you'll have take out and put in the batteries, but you can use you're phone as a remote, it is faster and easier that way too. And it doesn't support VUDU or Crunchyroll. You can only real put this divice to its full potential if you're a Amazon prime member","neutral"
